Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Mozambique,MOZ,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12124750.7,17514942.69,22360077.71,33546734.144855,34663169.2,38160061.21,35483227.68,31536400.24,28695409.32,25988163.19,16369113.6622014,23999128.3326378,20899203.8530467,16874979.0610786,23239206.3263936,19833734.9222394,15510817.5718234,16465975.7703992,13309191.6573596,9116548.2330003,
Mauritania,MRT,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27486197.7119137,19620076.6645507,16967331.3828378,16305618.8543821,14320887.9072351,14617922.1864638,21015783.3764919,12491887.7217513,11965726.2293928,11416545.4927849,9289928.73041225,5904239.59707943,2831044.32957438,
Mauritius,MUS,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18769747.8426385,37712116.8271526,36222188.4669184,28301447.2385614,28634772.0940065,33937314.3110709,47724418.9835513,57769829.4432896,88974842.29,80401994.6072622,101478480.645757,161147930.273315,169872305.598446,148013140.287477,190231658.632811,136656447.119863,149514550.007014,127117776.845211,130468883.865049,139721652.516411,124993261.384986,150186713.59164,161379174.987433,170158005.10824,171025852.87585,
Malawi,MWI,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2416105.5423989,1572192.60351479,1928484.10017612,1928907.70736736,3003054.4986871,3188120.45592019,4076693.30940603,4493529.29124004,9198078.89297676,21681467.0644436,31114189.5288336,21326890.9449457,22470508.6960423,32570972.3076697,50927765.227647,55772025.9432225,41938215.856577,148759067.535652,149631311.174314,144996410.645126,149694572.937472,161059368.788851,
Malaysia,MYS,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190789473.68421,262368421.052631,418684210.526315,416315789.473684,417210526.315789,743015789.473684,1050108433.40073,1125326430.81477,1459117748.68819,1627562355.5574,2013821985.20121,2129444074.14349,2421448414.18015,2924078443.49922,2857519459.10792,2760395962.98324,2656378859.41909,2575932353.51887,2680319135.13976,2832647002.38604,2996040655.54914,3178141446.83369,3369710400.66212,3645691083.92323,4031605416.8443,4623972785.3425,
North America,NAC,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,1086800722.17678,1429073237.86562,1587101984.78662,1698458286.68193,1815245971.5417,3677803143.86553,3850013325.47293,4737021557.28318,5142842000,5476927179.3162,6990113218.06811,5803210981.32233,6090855904.70801,6923467136.68532,7573691054.31601,8146092564.5928,9935848912.19423,12133890490.4197,15874326072.2265,16214471080.3162,16955072051.1269,16553324461.9342,18974344939.3788,19584014121.5751,20903722680.5529,23490937456.6152,27039830168.6881,31749779581.1483,32545149463.6116,35058788367.6004,39475029527.7261,44026394946.3894,45354740987.3847,47043191835.6894,48808736510.4557,50370006759.9163,55773619170.9136,60732786690.7051,73963978139.1533,74680129781.2561,83832364561.0816,92760386120.4866,103201048644.041,115224403401.41,
Namibia,NAM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5488302.7327174,5214906.6658458,7608657.8578823,8293189.44258623,8814919.0862712,9125785.58263729,8094248.37363949,7812564.99167925,6150190.36195829,5892531.41070906,6070109.49375265,4788591.00970199,3956885.32348348,8555999.335,15501647.6734411,16736732.1222467,16867897.5396123,16174639.0169647,12976999.8486586,16180568.5615199,32653365.5889531,15030404.0750675,12168574.4910403,12841555.9679399,25686136.8480246,22228963.7781793,15920592.750547,37322913.1802921,17891372.3239217,14382201.564038,13142059.3802976,23373617.9468006,23378192.7824136,21020885.2731667,26028082.6281162,
New Caledonia,NCL,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5481241.28401485,5750389.76523078,5681252.1275701,1318601.78300649,5448664.44295008,2394757.02190696,2922479.5169619,1129689.40678258,3465409.24142262,931645.195169755,6662696.13300886,10872434.3778777,13406116.6849266,14430557.6244103,17837609.0072327,,,,,,,,,
Niger,NER,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,124167.67822508,136422.669083535,191372.640151882,194352.310267561,202009.229372742,,,151856.223643411,59437.5376473122,62105.775339316,6028707.55272745,2595647.59050387,2884981.57539781,381819.944372825,205573.585093021,11405005.8825514,22992209.7356512,16390829.7761148,29349295.9966188,22571476.989372,29726719.479191,13007859.161739,15278025.4865219,12860056.5090394,4603933.74362447,441380.597519356,554297.300189837,63903672.8836274,148635768.138435,119356061.865466,83626814.7657184,92588418.2663158,85392748.9911087,88468724.4887868,51526600.3126662,42778517.1642377,73807028.4642441,58870706.9388678,70015402.3910178,
Nigeria,NGA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20216899.4700664,23549170.2400538,26775062.7890769,29801537.8127635,36599879.0972595,47427758.9447595,49982616.4270046,50519326.3492063,51656515.8337482,53640000,77184000,117652171.342958,290045404.439073,230570454.272784,211874897.591784,163385056.529187,168601841.006323,263157226.15254,190259351.349221,184351733.916807,
Nicaragua,NIC,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25300000,25800000,25700000,19600000,24000000,24000000,25100000,24300000,23300000,26400000,27100000,28300000,29400000,30500000,92700000,87000000,115900000,130000000,146800000,153800000,154900000,156400000,180400000,174000000,203500000,196000000,187600000,227400000,293100000,280400000,252300000,
Netherlands,NLD,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,116104663.112741,137130611.377252,121972067.834842,161730301.282515,261375057.540355,272584900.056414,299854544.065159,356094111.624624,422100103.922701,405285140.497104,440590506.207854,435118632.815913,617514050.020993,1253459108.4007,1285865749.3736,1468588046.39083,1882305626.97906,2519327678.53483,2607572635.54063,2719561278.09539,2911391265.95155,5477684640.42659,7858950702.05627,8348066536.11388,8796272635.04627,10716131702.5068,12218934524.6518,12486620725.3309,11953100913.8527,13706762241.3757,13558415660.6574,14648814886.4285,28534903071.2209,16009669581.9746,17308746365.2302,18424581738.4437,20966003203.782,21925698652.1913,24244437696.8717,22481052787.6623,24847120495.5898,27716194260.4751,29340716452.598,
Norway,NOR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229463321.06856,233996303.281293,199971101.021411,236164396.927424,296735941.206755,288083353.818248,535515878.595939,560355501.065264,865215499.045508,800946672.836898,541633096.964492,617454211.650872,822623247.220848,1344648673.93738,1603791279.75046,1469099442.11299,1628892855.50951,1979822091.07824,2520041268.09408,2479531680.21505,,,,,,2287564523.61496,2500031398.57111,2721484132.11519,3223073464.37769,3631947660.86264,3626391815.2133,4255664767.95852,4816734837.17023,
Nepal,NPL,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8084787.89371497,17171679.7279811,31769466.4903516,39700950.4561858,34669693.9320233,38158255.3153703,44562315.3082541,39119298.1677252,57811080.5654471,98366707.2317439,231265406.576997,356913263.131604,358917122.821966,343833587.688731,324641268.02538,287693205.727737,235501725.789636,185180107.625222,139906402.250932,124161500.023151,119146473.5,121045910.308829,133762669.03197,
Nauru,NRU,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258564897.160371,282115617.214813,315147552.239589,315582249.224742,364486038.518896,436370900.055808,325351434.988841,397385968.290169,440033015.747652,379942325.092803,487293104.116203,583296337.81141,575451103.948022,564771618.993652,608016037.766827,655743437.738512,731289584.80188,733487188.127372,772859099.202257,902652261.26246,957236036.332979,1119605889.22444,1079986427.93646,1183129555.7579,1180207855.59613,
OECD members,OED,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19762085111.9886,23947079907.7764,28690606549.3782,34467238761.579,40662212081.4576,56213584301.9243,62696718333.768,65849602006.6747,72436843087.3478,87898597824.1505,103573256929.769,136466958950.426,155145707319.755,1.83834E+11,214380439573.193,207535252225.407,221395323333.055,255630456890.983,259604641250.211,294969068901.884,338202173620.023,320327648158.54,340200056145.182,383599947680.99,452785377598.639,505031920915.972,554686862790.523,668276755191.003,693690184246.858,781749805943.533,886991938419.409,
Oman,OMN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23699999.6918075,52899999.3120936,35199999.7711313,29599999.8075422,23000000,20806241.8725617,20806241.8725617,18205461.6384915,20806241.8725617,36410923.276983,52028608.5825747,75422626.7880364,137856957.087126,111849154.746423,83224967.490247,68348504.5513654,74442132.6397919,106860858.257477,101016905.071521,94814044.2132639,111856957.087126,110835500.650195,194060468.140442,220816742.522756,235596976.592977,240676300.390117,259828446.03381,423409164.581955,393434459.038392,
Other small states,OSS,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507418153.421132,698377032.178473,1663613340,1781905402.87215,1644702299.61871,1810492691.12042,2098526066.82615,2647605496.34873,1487035996.88658,1291344708.73825,1417210835.66229,3881508202.07104,4399489978.96956,5220569769.29995,6388600498.51301,9602519932.56611,11789080381.9319,13561743364.1043,14592357422.1402,
Pakistan,PAK,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231587136.604186,248720054.082903,268570970.106052,378884924.710048,284642329.90858,311000000,291000000,212000000,221000000,353000000,223000000,271000000,343000000,243000000,252000000,277000000,466000000,434000000,441000000,582000000,861000000,811000000,789000000,873000000,1009000000,1127000000,1292000000,1716000000,2451000000,2650000000,2718000000,3633000000,
Panama,PAN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,6000000,3700000,4100000,5400000,2700000,2800000,2800000,3500000,3400000,3900000,4700000,3900000,400000,300000,20300000,24900000,28100000,38900000,33700000,37700000,38500000,52000000,38600000,32800000,42900000,36100000,71600000,115500000,135700000,172700000,234600000,249700000,273000000,326700000,349400000,307100000,310500000,315300000,285500000,300958800,294081100,477895801.2,486998382.5,423316795.1,437223126,503443326,529760173.1,537030327.8,
Peru,PER,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,51000000,68080000,55310000,55170000,73180000,95000000,126000000,134000000,145600000,164400000,173597000,174216000,168092000,126200000,128116000,89811873,67151654.2503095,48219685.3193727,46322286.5930609,59839581.379306,68718515.0365517,82055746.222307,101770581.4,145248880,109712000,125254200,158179950,163810553.135982,123479365.615177,140746525.801548,122183316.960875,112072986.516328,101176862.248989,108513658.206156,112561099.593895,105292041.064479,115309061.167084,121126864.028076,130873469.304074,154467014.914087,
Philippines,PHL,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196000000,258000000,350000000,415000000,461000000,520000000,653456159.6,1013213073,1365014671,1604028858,1897018492,2235907860,2768620264,3003175188,3335865497,3472350163,3460947517,5493167309.65176,5638432512.78667,5939974716.32148,6098008299.54407,5929697458.30431,6299586626.83344,6673096927.87434,7098057491.41938,8085429150.08811,
Palau,PLW,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204778.21602541,1823006.85476118,2097678.27877906,2252060.64984105,2438291.29464565,2581807.93906726,2685529.6835815,2804467.991,3015493.58923835,3272916.59481679,3633544.02740124,141000,122000,146000,248000,142000,164000,179000,164000,,
Papua New Guinea,PNG,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510601.14923405,4227360.33628189,6255850.56396276,9285418.83530827,13492857.7943752,4203327.71665194,2227968.99189638,2283707.12848852,1058843.94943567,1666084.74930402,16353149.4291336,10350581.7322348,4666387.00028644,1602919.9033124,5733761.10093731,6900881.53491328,2414606.08438801,2474284.05331818,6113250,1911809.55874297,716995.755948486,196375.581574902,
Poland,POL,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211000000,314000000,343000000,406000000,460000000,407000000,295000000,285000000,263000000,377000000,471000000,474000000,755000000,1116000000,1487000000,1406000000,2012000000,2587000000,2880000000,3416000000,4225000000,4394000000,5322000000,6392000000,7998000000,8606000000,9426000000,11580000000,13481000000,16853000000,19774000000,
Pre-demographic dividend,PRE,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138533200.65315,1557482667.40001,1493926497.06727,1659498131.79028,2106005755.75929,2005129024.54471,2299277391.45035,2613331615.38531,2194587535.85211,1974159733.03336,2205779681.61648,2363806502.38469,2278374101.97796,2134691275.8317,2611185946.96256,2790591923.07139,2577057162.31519,,
Puerto Rico (US),PRI,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351137377.577534,338951320.138559,356614953.986773,304485709.275887,307215179.29021,244006967.958292,226982932.087915,225531564.37946,226409423.172885,286757583.744703,430484344.988475,543191577.453103,626587766.723036,773400595.970302,1051103004.25479,1202026131.36455,1000243277.06876,940383375.757572,1149356982.31871,1203321379.62158,1295394305.74014,1541690203.21911,1370126035.56895,1507487115.00492,1736145643.58382,2274565216.95971,2439805086.90473,2883977735.5056,3945702329.07648,4020298339.44806,4973352468.27658,5309029498.95392,
Paraguay,PRY,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29700000,21900000,20300000,47000000,49100000,15500000,11200000,14200000,10300000,11100000,10000000,10800000,12400000,12200000,15400000,16400000,18400000,15600000,15400000,19400000,19900000,15400000,12400000,12400000,14400000,15400000,15400000,15400000,15400000,15400000,15400000,15400000,20200000,76483000,228770000,
West Bank and Gaza,PSE,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828377.55652558,4420337.12371482,4867333.83617731,9350343.72411515,15059560.7134521,25433994.4299055,35378964.1549539,26931000,26804000,34481000,38963342.1948279,33628540.6885756,48788718.6118082,88275748.5768257,81670496.493008,58855887.2619156,63962668.0709809,92147667.7474134,125849410.580726,31630126.2590836,35853486.4291525,39247608.3589714,53993266.4520011,109442380.190119,91019191.5970753,
Pacific island small states,PSS,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44304497.4785653,42475213.6153214,48067980.3776951,29765132.1948533,30105029.2948924,28659237.2426747,39027611.2743452,39093411.6584551,40926837.9680103,47416788.3247003,58521381.1283148,67928837.9682594,66681441.816323,49697930.0264458,42458607.9220559,47065941.9252314,52817613.0435122,,,
Post-demographic dividend,PST,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22678368665.8275,27637127146.1944,32152164746.5582,38726033327.2522,53327961344.7882,57437782555.7856,62321874415.1732,68469363920.1809,84601758661.4686,99719088100.0594,112492807541.752,127218022890.791,148116402223.906,172097241719.358,166695274618.322,177167281215.717,203350222119.522,211049778258.426,238249401381.807,270722752665.93,252038742271.598,262968811713.784,289644721531.387,322831224701.752,347254909237.371,368423313058.539,424398847242.273,444677170126.581,495947399207.472,536199377703.434,
French Polynesia,PYF,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594717.09703724,3915561.4519828,15680672.0810406,19104768.0818712,18946316.4535506,11322888.9416657,39953688.6651103,41922465.9864072,24019119.2454146,19313396.0638854,13941557.2218554,15427804.7776521,22338371.3054178,16835828.3154308,15519788.4642863,,,,,,,,,
Qatar,QAT,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114010989.010989,410714285.714285,239560439.560439,378846153.846153,542307692.307692,634340659.340659,617582417.582417,782142857.142857,884890109.890109,2178296703.2967,888736263.736263,1139560439.56044,1330769230.76923,1039560439.56044,
Romania,ROU,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46000000,68000000,78000000,89000000,107000000,116000000,189000000,185000000,245000000,346000000,439000000,822086327.133048,1223374559.81793,1455639646.83055,1812926070.21368,1735370532.76216,1596738383.52821,1725248680.75861,1980327762.88461,2528989245.42495,3056184483.21627,3033088349.78488,3736652420.66684,4538769869.50402,5653482737.67258,6256824613.41276,7015995146.41945,8252854112.79068,9799361358.62718,11049495223.6197,10996820746.4969,
Russian Federation,RUS,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294100000,482660000,563340000,626900000,551050000,497750000,444520000,546740000,598660000,589170000,694820000,1041290000,1369330000,2281190000,3044530000,2550740000,2623790000,3101490000,3493560000,4163110000,4503620000,3933500000,3903720000,4652750000,5260320000,5489350000,5936180000,7232310000,5831354660,2883560000,2385990000,
Rwanda,RWA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13305227.7751785,13300250.9583864,18139962.4784341,21290725.1959259,15871043.7452531,22228546.5092857,18585152.8919896,18595152.8919895,17891502.1688173,19740088.6758393,20809838.891765,27821840.250567,26377747.6609472,32050924.0300209,34451932.6106055,
South Asia,SAS,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9442606894.32555,12569529075.2706,17100760838.6761,22861840075.491,30470446358.4481,39058511924.7125,50863946415.0135,48991058406.3377,55008992665.6943,63140116831.5017,68554935999.9316,73775910299.7106,76412619536.7379,78086409489.9584,78440752983.6408,80322841209.1138,86531991049.2891,96216790308.8784,101043636687.283,121503550641.565,146773958360.183,164309344095.079,179613884003.227,
Saudi Arabia,SAU,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315237536.316224,313578824.125079,320951332.410387,325475882.19978,340942727.353798,337026666.666666,303293333.333333,353279999.999999,342240000,412344000,290122000,313750666.666666,273197066.666666,1332809573.02267,1813816875.74666,1575250190.4949,1683665316.37213,1973776000,2069866666.66666,2166288254,
Sudan,SDN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000,1600000,2200000,2600000,3200000,4550000,2500000,2400000,3844094.21193244,7941318.87350117,18799845.9654176,5822144.90069824,580354.27940707,65944973.0425624,43214367.1352967,19210299.4102892,8209333.69380192,10646294.0696004,2317283.17826049,11233220.0002201,684869.63760218,121844.881318012,121054.906112069,9993002.17558821,857676.055661656,912664.032285817,,,
Senegal,SEN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35476324.4704597,42823901.9964648,49076892.8040499,46274952.4922657,52419856.1604662,58567907.0192797,56840490.4129445,78638045.1815242,93473250.5178868,105508046.795963,144767018.300786,186050410.914369,203004465.446096,131981433.121044,182459674.440042,200297666.345442,247684712.685887,296100529.211483,296611292.913836,274294809.377689,253715786.989312,263387104.530435,205534841.880566,155596502.137493,114840353.104421,159800959.892272,196619020.391797,128356504.13389,,
Singapore,SGP,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780809595.202398,839195555.211462,796063682.849665,672800477.214311,560073315.54199,574664194.327412,724107667.342459,762654360.345249,817250385.053237,1052402190.23662,1046805225.31426,1560543761.01367,1877909143.48843,2597923352.8857,2615374024.65075,3543212668.30052,4961058733.23455,6724301843.22561,7633900743.22704,7967009983.82068,8873129307.36639,12120838243.8387,13440338903.2713,15222765212.1264,14846077251.5409,19442987515.7789,23735538215.3357,24824492263.056,28034580344.0657,31073315538.7033,
Solomon Islands,SLB,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429578.98199602,2294269.32172648,1827495.85415535,2103075.34001825,144202.083751202,75698.6754804947,277515.573842323,1518565.64676256,6052076.41643389,6937598.36749695,7110861.05644234,2509187.76441628,2673268.3232552,3014400.68720905,3403162.64587909,3624270.59865559,3676368.51734225,4465111.80310669,4396492.0918883,1356095.9350395,1538076.49251949,2766402.81914466,2752381.90371478,2692870.39397158,4005599.57510488,3130141.81494443,2541793.24700157,
Sierra Leone,SLE,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2955713.37164111,40721.1845175588,69214.0314145185,702050.563670785,93241.4313681756,66014.6771020773,45462435.6659725,160552.811820758,74379732.7756575,97617112.2366216,94847032.333315,120307395.481529,107199420.272671,1280576.66686805,6640435.48898558,4230649.70263408,989434.275214305,3137904.3854045,3409522.30575362,781095.053396899,161013.66810511,1569039.26899772,
El Salvador,SLV,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70705820.760554,89548829.240434,78344039.971449,98343803.5408338,80200000,87900000,95500000,79800000,109600000,121000000,102600000,118400000,153930000,150660000,137040000,168872875,146484824.7,159065833.797384,146513796.977224,170620342.150199,184003058.866492,184310108.627831,204490986.236554,218200217.918728,243677932.20758,236306497.6,323900388.9,387473330.1,422683011.1,414653136.5,
San Marino,SMR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Somalia, Fed. Rep.",SOM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189530552.951143,261631547.189872,271910866.221635,318523256.260661,433282608.14807,481544411.440467,580658258.241143,644772621.689434,676981132.652994,817598512.550587,1019705596.2945,1336763316.44007,1591558103.76382,1645103361.68317,2191473065.01665,2824541237.58044,3715153343.68251,4470348807.24943,
Sub-Saharan Africa (excluding high income),SSA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136565313.3442,,1585332304.20272,1921397261.76078,1873835108.97918,2131844772.88089,2664056179.11429,2638325057.97293,2896589500.43688,3198183404.37469,2733843741.70665,2563280286.98861,2914975846.52705,3085490951.75129,3141653193.07645,3023835331.56296,3601078138.09678,4044243055.52724,4237893505.20431,4248467857.93241,
South Sudan,SSD,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787500,2450000,3310000,3070000,1470000,350000,13480000,34020000,65396700,35640000,,
Sub-Saharan Africa,SSF,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189998790.67315,1503835975.64623,1676979881.7693,2004262172.11366,1980432837.69676,2240804750.2529,2800168157.68305,2813011812.0888,3054705958.88289,3335955120.64864,2842977553.79176,2649559635.96408,3005867160.00903,3175143369.08112,3287136596.15304,3163863650.45023,3772381812.15867,4205366758.18538,4405238536.21079,4301592242.30834,
Small states,SST,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689688414.207237,722242128.662298,899433503.276242,1873241876.54414,1982613136.66215,1845632031.66577,1999716550.68238,2322286818.86864,2787392325.63088,1633172719.64392,1437388361.79846,1584975984.39595,4047162830.4551,4549135535.32067,5361751610.26539,6531470448.20339,9827724592.87696,12035356454.3124,13823281751.4328,14837694020.4311,
Sao Tome and Principe,STP,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,28551.3744599629,34511.1224482122,44271.4508044936,148785.561011775,122829.234111363,40762.0996549569,24661.2503536656,5182.82247851866,53494.4658090585,129714.704860441,132347.013870368,120000,,,,,,,1550000,1221500,1637500,1845500,777871,859243.6169,921625.891181159,962775.575305472,915321.188241545,840379.048352235,850000,967778.245085885,1043695.76766425,1124649.2,1233376.129,1450000,704385.227435183,542433.123601965,1838413.55358665,2009889.21522832,218405.621539742,58316.5124913416,983282.176608589,2428325.19969596,1119101.70095598,1423950.00264332,1338680.87591118,493541.185236946,
Suriname,SUR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6766790.01802179,14035327.77,9684819.77472155,10154767.95,10068179.608196,7249561.63242076,11030333.3562483,10110739.1081516,8457785.25164847,9066991.17535056,13262943.2326143,16584083.0694837,19317371.2898039,22355496.880331,
